Attribution ID,Source,Dating,Dating (range),Source Origin,Modern Country for Source Origin,Source type,Piece,Attributed to Josquin?,NJE Number,Genre,Voices,Attribution Category,Probable Composer,Other Attribution in Source
Attr_1557,Valderrábano 1547|25,1547,,Valladolid,Spain,printed tablature,Missa Gaudeamus,yes,4.2,mass,4,1,,
Attr_1558,Valderrábano 1547|25,1547,,Valladolid,Spain,printed tablature,Missa Pange lingua,yes,4.3,mass,4,1,,
Attr_1559,Valderrábano 1547|25,1547,,Valladolid,Spain,printed tablature,Missa L'homme armé super voces musicales,yes,6.3,mass,4,1,,
Attr_1560,Valderrábano 1547|25,1547,,Valladolid,Spain,printed tablature,Missa Faysant regretz,yes,8.1,mass,4,1,,
Attr_1561,ZwiR 73,1547,~1536–47,Magdeburg/Wittenberg,Germany,manuscript,Christus mortus est,no,19.1,motet,6,4a,,
Attr_1562,ZwiR 73,1547,~1536–47,Magdeburg/Wittenberg,Germany,manuscript,Sic deus dilexit mundum,no,20.13,motet,6,4a,,
Attr_1563,Borrono 1548|14,1548,,Venice,Italy,printed tablature,N'avez point veu,yes,29.16,songs and instrumental pieces,5,4b,Johannes Lebrung,
Attr_1564,Borrono 1548|15,1548,,Venice,Italy,printed tablature,N'avez point veu,yes,29.16,songs and instrumental pieces,5,4b,Johannes Lebrung,
Attr_1565,KrakPAN 1716,1548,~1537–48,Kraków and Kraśnik,Poland,manuscript tablature,Tribulatio et angustia,no,18.11,motet,4,4a,,
Attr_1566,KrakPAN 1716,1548,~1537–48,Kraków and Kraśnik,Poland,manuscript tablature,Stabat mater,no,25.9,motet,5,1,,
Attr_1567,KrakPAN 1716,1548,~1537–48,Kraków and Kraśnik,Poland,manuscript tablature,Plus nulz regretz,no,28.28,songs and instrumental pieces,4,1,,
Attr_1568,KrakPAN 1716,1548,~1537–48,Kraków and Kraśnik,Poland,manuscript tablature,Je ne me puis tenir,no,29.11,songs and instrumental pieces,5,4a,,Nicolai of Cracow
Attr_1569,NurGN 83795,1548,~1539–48,Torgau,Germany,manuscript,De profundis clamavi,no,15.14,motet,5,4b,Ludwig Senfl,Senfl
Attr_1570,NurGN 83795,1548,~1539–48,Torgau,Germany,manuscript,"Beati omnes, qui timent dominum",no,15.2,motet,4,4b,Ludwig Senfl,
Attr_1571,NurGN 83795,1548,~1539–48,Torgau,Germany,manuscript,"Domine, non secundum peccata",no,16.10,motet,2-4,1,,
Attr_1572,NurGN 83795,1548,~1539–48,Torgau,Germany,manuscript,Pater noster,yes,20.9,motet,6,1,,
Attr_1573,NurGN 83795,1548,~1539–48,Torgau,Germany,manuscript,Ave Maria,no,23.6,motet,4,1,,
Attr_1574,NurGN 83795,1548,~1539–48,Torgau,Germany,manuscript,Veni sancte spiritus,no,26.18,motet,6,4a,,
Attr_1575,NurGN 83795,1548,~1539–48,Torgau,Germany,manuscript,Incessament mon povre cueur,no,29.9,songs and instrumental pieces,5,4b,Pierre de La Rue,
Attr_1576,NurGN 83795,1548,~1539–48,Torgau,Germany,manuscript,Missa De beata virgine,yes,3.3,mass,4-5,1,,
Attr_1577,NurGN 83795,1548,~1539–48,Torgau,Germany,manuscript,Tenez moy en voz bras,no,30.12,songs and instrumental pieces,6,4a,,
Attr_1578,NurGN 83795,1548,~1539–48,Torgau,Germany,manuscript,"Nimphes, nappés",no,30.6,songs and instrumental pieces,6,1,,
Attr_1579,RegB C99,1548,,Regensburg,Germany,manuscript,Tua est potentia,no,26.17,motet,5,4b,Jean Mouton,
Attr_1580,WarSM 564,1548,~1548,Kraków,Poland,manuscript tablature,Kyrie Pascale,yes,13.14,mass,4,4a,,
Attr_1581,WarSM 564,1548,~1548,Kraków,Poland,manuscript tablature,Si domiero,yes,14.13,motet,3,4b,Pierre de La Rue,
Attr_1582,WarSM 564,1548,~1548,Kraków,Poland,manuscript tablature,Ecce video celos apertos,yes,19.2,motet,3,4b,Nicolaus Craen,
Attr_1583,WarSM 564,1548,~1548,Kraków,Poland,manuscript tablature,Missa De beata virgine,yes,3.3,mass,4-5,1,,
Attr_1584,WarSM 564,1548,~1548,Kraków,Poland,manuscript tablature,Il n'est plaisir,yes,App. 11,songs and instrumental pieces,3,4b,Heinrich Isaac,
Attr_1585,WarSM 564,1548,~1548,Kraków,Poland,manuscript tablature,Si bibero crathere pleno,yes,App. 12,motet,3,4a,,
Attr_1586,Attaingnant 1549,1549,,Paris,France,printed vocal music,Plus n'estes ma maistresse,yes,28.27,songs and instrumental pieces,4,4a,,
Attr_1587,Attaingnant 1549,1549,,Paris,France,printed vocal music,Plus nulz regretz,yes,28.28,songs and instrumental pieces,4,1,,
Attr_1588,Attaingnant 1549,1549,,Paris,France,printed vocal music,Cent mille regretz,yes,29.1,songs and instrumental pieces,5,4b,Pierre de La Rue,
Attr_1589,Attaingnant 1549,1549,,Paris,France,printed vocal music,Je me complains,yes,29.10,songs and instrumental pieces,5,3,,
Attr_1590,Attaingnant 1549,1549,,Paris,France,printed vocal music,Je ne me puis tenir,yes,29.11,songs and instrumental pieces,5,4a,,
Attr_1591,Attaingnant 1549,1549,,Paris,France,printed vocal music,L'ayme a tous,yes,29.13,songs and instrumental pieces,5,4a,,
Attr_1592,Attaingnant 1549,1549,,Paris,France,printed vocal music,Ma bouche rit,yes,29.14,songs and instrumental pieces,5,4a,,
Attr_1593,Attaingnant 1549,1549,,Paris,France,printed vocal music,N'esse pas ung grant desplaisir,yes,29.17,songs and instrumental pieces,5,3,,
Attr_1594,Attaingnant 1549,1549,,Paris,France,printed vocal music,Parfons regretz,yes,29.19,songs and instrumental pieces,5,2,,
Attr_1595,Attaingnant 1549,1549,,Paris,France,printed vocal music,Cueur langoreulx,yes,29.2,songs and instrumental pieces,5,2,,
Attr_1596,Attaingnant 1549,1549,,Paris,France,printed vocal music,Plaine de deuil,yes,29.20,songs and instrumental pieces,5,2,,
Attr_1597,Attaingnant 1549,1549,,Paris,France,printed vocal music,Plusieurs regretz,yes,29.21,songs and instrumental pieces,5,2,,
Attr_1598,Attaingnant 1549,1549,,Paris,France,printed vocal music,Cueurs desolez,yes,29.3,songs and instrumental pieces,4,4b,Benedictus Appenzeller,
Attr_1599,Attaingnant 1549,1549,,Paris,France,printed vocal music,Douleur me bat,yes,29.4,songs and instrumental pieces,5,2,,
Attr_1600,Attaingnant 1549,1549,,Paris,France,printed vocal music,Du mien amant,yes,29.5,songs and instrumental pieces,5,2,,
Attr_1601,Attaingnant 1549,1549,,Paris,France,printed vocal music,En non saichant,yes,29.6,songs and instrumental pieces,5,4a,,
Attr_1602,Attaingnant 1549,1549,,Paris,France,printed vocal music,Faulte d'argent,yes,29.7,songs and instrumental pieces,5,1,,
Attr_1603,Attaingnant 1549,1549,,Paris,France,printed vocal music,Incessament livré suis,yes,29.8,songs and instrumental pieces,5,2,,
Attr_1604,Attaingnant 1549,1549,,Paris,France,printed vocal music,Incessament mon povre cueur,yes,29.9,songs and instrumental pieces,5,4b,Pierre de La Rue,
Attr_1605,Attaingnant 1549,1549,,Paris,France,printed vocal music,Se congié prens,yes,30.10,songs and instrumental pieces,6,1,,
Attr_1606,Attaingnant 1549,1549,,Paris,France,printed vocal music,Si vous n'avez aultre,yes,30.11,songs and instrumental pieces,6,4b,Johannes Lebrung,
Attr_1607,Attaingnant 1549,1549,,Paris,France,printed vocal music,Tenez moy en voz bras,yes,30.12,songs and instrumental pieces,6,4a,,
Attr_1608,Attaingnant 1549,1549,,Paris,France,printed vocal music,Vous l'arez,yes,30.13,songs and instrumental pieces,6,2,,
Attr_1609,Attaingnant 1549,1549,,Paris,France,printed vocal music,Vous ne l'aurez pas,yes,30.14,songs and instrumental pieces,6,4a,,
Attr_1610,Attaingnant 1549,1549,,Paris,France,printed vocal music,Allegez moy,yes,30.2,songs and instrumental pieces,6,4a,,
Attr_1611,Attaingnant 1549,1549,,Paris,France,printed vocal music,Baisiez moy,yes,30.3,songs and instrumental pieces,6,4a,,
Attr_1612,Attaingnant 1549,1549,,Paris,France,printed vocal music,"Nimphes, nappés",yes,30.6,songs and instrumental pieces,6,1,,
Attr_1613,Attaingnant 1549,1549,,Paris,France,printed vocal music,Petite camusette,yes,30.7,songs and instrumental pieces,6,1,,
Attr_1614,Attaingnant 1549,1549,,Paris,France,printed vocal music,Pour souhaitter,yes,30.8,songs and instrumental pieces,6,2,,
Attr_1615,Attaingnant 1549,1549,,Paris,France,printed vocal music,Regretz sans fin,yes,30.9,songs and instrumental pieces,6,2,,
Attr_1616,Barberiis 1549|39,1549,,Venice,Italy,printed tablature,Queramus cum pastoribus,no,26.11,motet,4,4b,Jean Mouton,
Attr_1617,Barberiis 1549|39a,1549,,Venice,Italy,printed tablature,Vray dieu d'amours,yes,27.36,songs and instrumental pieces,3,4b,Antoine Brumel,
Attr_1618,Berg & Neuber 1549|16,1549,,Nuremberg,Germany,printed vocal music,Agnus Dei,yes,13.11,mass,2,4a,,
Attr_1619,Berg & Neuber 1549|16,1549,,Nuremberg,Germany,printed vocal music,Crucifixus,yes,13.12,mass,2,4a,,
Attr_1620,Berg & Neuber 1549|16,1549,,Nuremberg,Germany,printed vocal music,Et incarnatus est,yes,13.13,mass,2,4a,,
Attr_1621,Berg & Neuber 1549|16,1549,,Nuremberg,Germany,printed vocal music,"Domine, non secundum peccata",yes,16.10,motet,2-4,1,,
Attr_1622,Berg & Neuber 1549|16,1549,,Nuremberg,Germany,printed vocal music,Verbum caro factum est,yes,20.16,motet,5,4a,,
Attr_1623,Berg & Neuber 1549|16,1549,,Nuremberg,Germany,printed vocal music,Missa L'ami Baudichon,no,5.1,mass,4,2,,Jacob Obrecht
Attr_1624,Berg & Neuber 1549|16,1549,,Nuremberg,Germany,printed vocal music,Missa Malheur me bat,yes,9.1,mass,4(-6),1,,
Attr_1625,Gardane 1549|12,1549,,Venice,Italy,printed vocal music,Congratulamini mihi omnes,no,26.3,motet,4,4a,,
Attr_1626,HofG 3713,1549,~1548–49,Braunschweig,Germany,manuscript,Missa Hercules dux Ferrarie,yes,11.1,mass,4(-6),1,,
Attr_1627,HofG 3713,1549,~1548–49,Braunschweig,Germany,manuscript,"Domine, exaudi orationem meam",yes,16.5,motet,4,4a,,
Attr_1628,HofG 3713,1549,~1548–49,Braunschweig,Germany,manuscript,"Domine, ne in furore",yes,16.7,motet,4,4a,,
Attr_1629,HofG 3713,1549,~1548–49,Braunschweig,Germany,manuscript,Preter rerum seriem,yes,24.11,motet,6,1,,
Attr_1630,HofG 3713,1549,~1548–49,Braunschweig,Germany,manuscript,Missa L'homme armé super voces musicales,yes,6.3,mass,4,1,,
Attr_1631,HofG 3713,1549,~1548–49,Braunschweig,Germany,manuscript,Missa Rosina,yes,9.4,mass,4,4a,,
Attr_1632,LüneR 1196,1549,,,Germany?,manuscript tablature,Qui habitat in adjutorio altissimi,yes,18.7,motet,4,1,,
Attr_1633,Newsidler 1549|41,1549,,Nuremberg,Germany,printed tablature,Fors seulement,no,27.10,songs and instrumental pieces,3,4b,Antoine de Févin,
Attr_1634,StuttL 38,1549,,Stuttgart,Germany,manuscript,Missa Dirige,no,3.4,mass,4(-5),4b,Pierre de La Rue,La Rue
Attr_1635,Susato 1549|29,1549,,Antwerp,Belgium,printed vocal music,Mille regretz,yes,28.25,songs and instrumental pieces,4,4a,,
Attr_1636,ToleBC 21,1549,,Toledo,Spain,manuscript,"Sancta mater, istud agas",no,25.8,motet,4,4b,Juan de Peñalosa,Peñalosa
Attr_1637,ToleBC 21,1549,,Toledo,Spain,manuscript,"Absolve, quesumus, domine",yes,26.1,motet,6,4a,,
Attr_1638,ToleBC 21,1549,,Toledo,Spain,manuscript,Missa L'homme armé super voces musicales,yes,6.3,mass,4,1,,
Attr_1639,AmstM 1,1550,~1530–50,,Belgium/Netherlands,manuscript,Domini est terra,no,16.12,motet,4,4a,,
Attr_1640,AmstM 1,1550,~1530–50,,Belgium/Netherlands,manuscript,Memor esto verbi tui,no,17.14,motet,4,1,,
Attr_1641,AmstM 1,1550,~1530–50,,Belgium/Netherlands,manuscript,Qui habitat in adjutorio altissimi,no,18.7,motet,4,1,,
Attr_1642,BarcBC 681,1550,~1525–50,Vic,Spain,manuscript,Missa Missus est Gabriel angelus,no,10.2,mass,4,4b,Pierre Moulu,
Attr_1643,BarcBC 681,1550,~1525–50,Vic,Spain,manuscript,Missa Hercules dux Ferrarie,no,11.1,mass,4(-6),1,,
Attr_1644,BarcBC 681,1550,~1525–50,Vic,Spain,manuscript,"Inviolata, integra et casta es",yes,24.4,motet,5,1,,
Attr_1645,BarcBC 681,1550,~1525–50,Vic,Spain,manuscript,Salve regina,yes,25.5,motet,5,1,,
Attr_1646,BergBC 1209,1550,~1525–50,Bergamo,Italy,manuscript,Letare nova Syon,no,17.12,motet,4,4b,Andreas de Silva,de Silva
Attr_1647,BergBC 1209,1550,~1525–50,Bergamo,Italy,manuscript,In illo tempore Maria Magdalena,no,26.6,motet,4,4b,Jean Mouton,Mouton
Attr_1648,BergBC 1209,1550,~1525–50,Bergamo,Italy,manuscript,Plus nulz regretz,yes,28.28,songs and instrumental pieces,4,1,,
Attr_1649,BerlDS 1175,1550,~1550,,Germany,manuscript,"Domine, exaudi orationem meam",yes,16.5,motet,4,4a,,
Attr_1650,BerlDS 1175,1550,~1550,,Germany,manuscript,"Domine, ne in furore",yes,16.7,motet,4,4a,,
Attr_1651,BerlDS 1175,1550,~1550,,Germany,manuscript,Preter rerum seriem,yes,24.11,motet,6,1,,
Attr_1652,BerlDS 1175,1550,~1550,,Germany,manuscript,Missa L'homme armé super voces musicales,yes,6.3,mass,4,1,,
Attr_1653,BerlDS 1175,1550,~1550,,Germany,manuscript,Missa Rosina,yes,9.4,mass,4,4a,,
Attr_1654,BerlPS 40634,1550,first half of the sixteenth century,Stuttgart?,Germany,manuscript,Missa L'homme armé quarti toni,no,6.1,mass,4(-6),4b,Loyset Compere,Compere
Attr_1655,BerlS 40194,1550,mid sixteenth century,,Germany,manuscript,Mille regretz,no,28.25,songs and instrumental pieces,4,4a,,
Attr_1656,BolC Q25,1550,~1525–50,,Italy,manuscript,Queramus cum pastoribus,no,26.11,motet,4,4b,Jean Mouton,Mouton
Attr_1657,BolC Q25,1550,~1525–50,,Italy,manuscript,Missa De beata virgine,no,3.3,mass,4-5,1,,
Attr_1658,BrnoAM 15/4,1550,~1550,Brno,Czech Republic,manuscript,Missa Hercules dux Ferrarie,yes,11.1,mass,4(-6),1,,
Attr_1659,BrnoAM 15/4,1550,~1550,Brno,Czech Republic,manuscript,Missa Pange lingua,yes,4.3,mass,4,1,,
Attr_1660,BrnoAM 15/4,1550,~1550,Brno,Czech Republic,manuscript,Missa L'ami Baudichon,no,5.1,mass,4,2,,
Attr_1661,BrnoAM 15/4,1550,~1550,Brno,Czech Republic,manuscript,Missa L'homme armé sexti toni,yes,6.2,mass,4(-6),1,,
Attr_1662,BrnoAM 15/4,1550,~1550,Brno,Czech Republic,manuscript,Missa Faysant regretz,yes,8.1,mass,4,1,,
Attr_1663,BrnoAM 15/4,1550,~1550,Brno,Czech Republic,manuscript,Missa Malheur me bat,yes,9.1,mass,4(-6),1,,
Attr_1664,BrnoAM 15/4,1550,~1550,Brno,Czech Republic,manuscript,Missa Mi mi,yes,App. 2,mass,4,4b,Johannes Pipelare,
Attr_1665,BrnoAMB 14/5,1550,~1550,Brno,Czech Republic,manuscript,Missa Sine nomine,yes,12.2,mass,4,1,,
Attr_1666,BudOS 2,1550,~1550,Bardejov,Slovakia,manuscript,Kyrie Pascale,no,13.14,mass,4,4a,,
Attr_1667,BudOS 2,1550,~1550,Bardejov,Slovakia,manuscript,Preter rerum seriem,yes,24.11,motet,6,1,,
Attr_1668,BudOS 2,1550,~1550,Bardejov,Slovakia,manuscript,"Nimphes, nappés",no,30.6,songs and instrumental pieces,6,1,,
Attr_1669,BudOS 22,1550,~1550,Wittenberg,Germany,manuscript,Magnificat septimi toni,yes,20.5,motet,4,4a,,
Attr_1670,BudOS 22,1550,~1550,Wittenberg,Germany,manuscript,Te deum laudamus,no,26.15,motet,4,4a,,
Attr_1671,BudOS 23,1550,~1550,Wittenberg,Germany,manuscript,Tua est potentia,no,26.17,motet,5,4b,Jean Mouton,Mouton
Attr_1672,BudOS 23,1550,~1550,Wittenberg,Germany,manuscript,Je ne me puis tenir,yes,29.11,songs and instrumental pieces,5,4a,,
Attr_1673,BudOS 26,1550,~1550,Bardejov,Slovakia,manuscript,Preter rerum seriem,no,24.11,motet,6,1,,
Attr_1674,BudOS 8,1550,~1550,Bardejov,Slovakia,manuscript,Missa Pange lingua,no,4.3,mass,4,1,,
Attr_1675,BüdYBA 1E,1550,mid sixteenth century,central Germany,Germany,manuscript,"Nimphes, nappés",no,30.6,songs and instrumental pieces,6,1,,
Attr_1676,CoimU 2,1550,after 1530; sixteenth century,,Netherlands,manuscript,Missa Dirige,no,3.4,mass,4(-5),4b,Pierre de La Rue,La Rue
Attr_1677,EisS s.s.,1550,~1540–50,Eisenach,Germany,manuscript,Ecce dominus veniet,no,14.5,motet,5,4a,,Ludwig Senfl
Attr_1678,EisS s.s.,1550,~1540–50,Eisenach,Germany,manuscript,De profundis clamavi,no,15.14,motet,5,4b,Ludwig Senfl,Senfl
Attr_1679,EisS s.s.,1550,~1540–50,Eisenach,Germany,manuscript,Sancta trinitas ,yes,26.13,motet,4,4b,Antoine de Févin,
Attr_1680,EisS s.s.,1550,~1540–50,Eisenach,Germany,manuscript,Missa De beata virgine,yes,3.3,mass,4-5,1,,
Attr_1681,Faber 1550,1550,,Nuremberg,Germany,printed treatise,Missa Hercules dux Ferrarie,yes,11.1,mass,4(-6),1,,
Attr_1682,Faber 1550,1550,,Nuremberg,Germany,printed treatise,Missa L'homme armé super voces musicales,yes,6.3,mass,4,1,,
Attr_1683,Faber 1550,1550,,Nuremberg,Germany,printed treatise,Missa Rosina,yes,9.4,mass,4,4a,,
Attr_1684,HamSU (IV),1550,mid sixteenth century,,Germany,manuscript,Allegez moy,no,30.2,songs and instrumental pieces,6,4a,,Barbe
Attr_1685,HamSU (IV),1550,mid sixteenth century,,Germany,manuscript,J'ay bien cause,yes,30.5,songs and instrumental pieces,6,4a,,
Attr_1686,HerdF 9820,1550,~1545–50,,Germany,manuscript,Quam pulchra es,no,14.10,motet,4,4b,Pierre Moulu,Moulu
Attr_1687,HerdF 9820,1550,~1545–50,,Germany,manuscript,Dominus regnavit,yes,17.1,motet,4,4a,,
Attr_1688,HerdF 9820,1550,~1545–50,,Germany,manuscript,Misericordias domini,yes,18.4,motet,4,4a,,
Attr_1689,HerdF 9820,1550,~1545–50,,Germany,manuscript,En l'ombre d'ung buissonnet,no,28.13,songs and instrumental pieces,4,3,,Johannes Ockeghem
Attr_1690,HerdF 9821,1550,~1545–50,,Germany,manuscript,Missa Hercules dux Ferrarie,yes,11.1,mass,4(-6),1,,
Attr_1691,HerdF 9821,1550,~1550,,Germany,manuscript,N'avez point veu,yes,27.28,songs and instrumental pieces,3,4b,Jean Richafort,
Attr_1692,HerdF 9821,1550,~1545–50,,Germany,manuscript,Missa Sub tuum presidium,no,4.5,mass,4,4b,Pierre de La Rue,La Rue
Attr_1693,HerdF 9821,1550,~1545–50,,Germany,manuscript,Missa Faysant regretz,yes,8.1,mass,4,1,,
Attr_1694,HerdF 9822-3,1550,mid sixteenth century,,Germany,manuscript,Fors seulement,no,27.10,songs and instrumental pieces,3,4b,Antoine de Févin,
Attr_1695,HerdF 9822-3,1550,mid sixteenth century,,Germany,manuscript,Vray dieu d'amours,no,27.36,songs and instrumental pieces,3,4b,Antoine Brumel,
Attr_1696,HerdF 9822-3,1550,mid sixteenth century,,Germany,manuscript,"In te, domine, speravi",no,28.18,songs and instrumental pieces,4,3,,
Attr_1697,HradKM 20,1550,~1500–1550,Hradec Králové,Czech Republic,manuscript,Ecce video celos apertos,no,19.2,motet,3,4b,Nicolaus Craen,
Attr_1698,HradKM 20,1550,~1500–1550,Hradec Králové,Czech Republic,manuscript,Helas que pourra,no,27.14,songs and instrumental pieces,3,4b,Heinrich Isaac,Isaac
Attr_1699,HradKM 21,1550,~1500–50,Hradec Králové,Czech Republic,manuscript,Quam pulchra es,no,14.10,motet,4,4b,Pierre Moulu,
Attr_1700,HradKM 21,1550,~1500–50,Hradec Králové,Czech Republic,manuscript,De profundis clamavi [high clefs],no,15.12,motet,4,4a,,
Attr_1701,HradKM 21,1550,~1500–50,Hradec Králové,Czech Republic,manuscript,"Domine, ne in furore",no,16.6,motet,4,2,,
Attr_1702,HradKM 21,1550,~1500–50,Hradec Králové,Czech Republic,manuscript,Qui habitat in adjutorio altissimi,no,18.7,motet,4,1,,
Attr_1703,KasL 24,1550,~1534–50,Kassel,Germany,manuscript,Clamavi. Ad dominum,yes,15.8,motet,4,4a,,
Attr_1704,KasL 24,1550,~1534–50,Kassel,Germany,manuscript,"Domine, quis habitabit",yes,16.11,motet,4,4a,,
Attr_1705,KasL 24,1550,~1534–50,Kassel,Germany,manuscript,Domini est terra,yes,16.12,motet,4,4a,,
Attr_1706,KasL 24,1550,~1534–50,Kassel,Germany,manuscript,"Domine, exaudi orationem meam",yes,16.5,motet,4,4a,,
Attr_1707,KasL 24,1550,~1534–50,Kassel,Germany,manuscript,Illumina oculos meos,yes,17.2,motet,4,4a,,
Attr_1708,KasL 53/2,1550,mid sixteenth century,Kassel,Germany,manuscript,Si domiero,no,14.13,motet,3,4b,Pierre de La Rue,
Attr_1709,KasL 53/2,1550,mid sixteenth century,Kassel,Germany,manuscript,Ecce video celos apertos,no,19.2,motet,3,4b,Nicolaus Craen,
Attr_1710,LonBLR A41–4,1550,~1540–50,,Belgium/Netherlands,manuscript,Plus nulz regretz,no,28.28,songs and instrumental pieces,4,1,,
Attr_1711,MilA 46,1550,~1550?,,Italy,manuscript,Missa Quem dicunt homines,yes,10.3,mass,4(-5),4a,,
Attr_1712,MilA 46,1550,~1550?,,Italy,manuscript,Missa La sol fa re mi,yes,11.2,mass,4,1,,
Attr_1713,MilA 46,1550,~1550?,,Italy,manuscript,Missa Ave maris stella,yes,3.1,mass,4,1,,
Attr_1714,MilA 46,1550,~1550?,,Italy,manuscript,Missa De beata virgine,yes,3.3,mass,4-5,1,,
Attr_1715,MilA 46,1550,~1550?,,Italy,manuscript,Missa Dirige,yes,3.4,mass,4(-5),4b,Pierre de La Rue,
Attr_1716,MilA 46,1550,~1550?,,Italy,manuscript,Missa Pange lingua,yes,4.3,mass,4,1,,
Attr_1717,MilA 46,1550,~1550?,,Italy,manuscript,Missa Sub tuum presidium,no,4.5,mass,4,4b,Pierre de La Rue,La Rue
Attr_1718,MilA 46,1550,~1550?,,Italy,manuscript,Missa Malheur me bat,yes,9.1,mass,4(-6),1,,
Attr_1719,MunBS 1508,1550,~1542–50,Lyon?,France,manuscript,Plus nulz regretz,no,28.28,songs and instrumental pieces,4,1,,
Attr_1720,MunBS 1508,1550,~1542–50,Lyon?,France,manuscript,Je me complains,yes,29.10,songs and instrumental pieces,5,3,,
Attr_1721,MunBS 1508,1550,~1542–50,Lyon?,France,manuscript,Je ne me puis tenir,no,29.11,songs and instrumental pieces,5,4a,,
Attr_1722,MunBS 1508,1550,~1542–50,Lyon?,France,manuscript,Incessament mon povre cueur,no,29.9,songs and instrumental pieces,5,4b,Pierre de La Rue,
Attr_1723,MunBS 1508,1550,~1542–50,Lyon?,France,manuscript,Tenez moy en voz bras,no,30.12,songs and instrumental pieces,6,4a,,
Attr_1724,MunBS 260,1550,~1539–50,,Belgium/Netherlands,manuscript,Qui edunt me,no,14.11,motet,2,3,,
Attr_1725,MunBS 260,1550,~1539–50,,Belgium/Netherlands,manuscript,Verbum caro factum est,no,20.16,motet,5,4a,,
Attr_1726,MunBS 260,1550,~1539–50,,Belgium/Netherlands,manuscript,"Benedicta es, celorum regina",no,23.13,motet,6,1,,
Attr_1727,MunBS 260,1550,~1539–50,,Belgium/Netherlands,manuscript,Missa Pange lingua,yes,4.3,mass,4,1,,
Attr_1728,MunBS 260,1550,~1539–50,,Belgium/Netherlands,manuscript,Missa Malheur me bat,no,9.1,mass,4(-6),1,,
Attr_1729,PadBC D27,1550,~1541–50,Padua,Italy,manuscript,Queramus cum pastoribus,no,26.11,motet,4,4b,Jean Mouton,
Attr_1730,ParisBNC 41,1550,~1532–,,France,manuscript,O admirabile commercium,yes,21.7,motet,4,1,,
